City,Business Name,Address,Phone,Email,Website,Image URL,Google Rating,Review Count,Google Maps URL,HomePowerRebate Recommended,Notes,Last Updated
Aurora,"Local Plumbing, Heating & Cooling","261 Airport Blvd E, Aurora, CO 80011, USA",(303) 944-3100,localphchelp@gmail.com,http://www.localphchelp.com/,https://lh3.googleusercontent.com/place-photos/AG9NLjDsr-0m6mUeyS9dUx5pba36baFIm-83ji1l7uY0PlrOl8WzQD0JIR00AHJmRznvCr0sw3BI_sqVtZcxV_2ovt5mQ1c5WRiJcb5vbofj8ISHQ8ehYGfuJrbweNQc2ZvYq68KsOgDvO-krcqX3dA9FGr6qg=s4800-w640,5,232,https://maps.google.com/?cid=16284355891331837138&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Yes,,2026-08-27
Aurora,Dad’s Heating & AC,"20953 E Girard Dr, Aurora, CO 80013, USA",(217) 725-0732,casey@dadsheatingandac.com,http://dadsheatingandac.com/,https://lh3.googleusercontent.com/place-photos/AG9NLjAlL5MH8q9SBP9PuZY5cCUfWy0-PRhjCXNT5KmzX5EvZRoZsaoU1rX2_WCKcdSWpN_68T-WNzKqzh1GhY8gMxx9Oqsq2G8lqJrXFnfFbh90Hjn7CxosMhCMLSbcXsdrlMGI1M_H-0ceq7C-lg=s4800-w640,5,209,https://maps.google.com/?cid=4023137118490496663&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,No,,2026-08-27
Aurora,Primary Air Home Services,"19010 E 22nd Pl, Aurora, CO 80011, USA",(303) 325-4761,primaryair.hs@gmail.com,https://primaryairhomeservices.com/,https://lh3.googleusercontent.com/place-photos/AG9NLjC2wes127wYnEzWbDCAPBzBjNSFVZukFlWjYgYUnH1cGv18u2rJMREA8ZvSNdjApj3aWzOCUZsFCSjbx0X1Ta4jRPMkG__dMql53jyKtR3eJ2hCFhwOxQHiw0ZEFzb6WWO50p2hsv0zslz1uH5EXPh9=s4800-w640,5,145,https://maps.google.com/?cid=9543158620834628657&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,No,,2026-08-27
Aurora,MoJo Home Services,"18121 E Hampden Ave Unit C 642, Aurora, CO 80013, USA",(720) 261-0491,support@mojoyourhomes.com,https://mojoyourhomes.com/air-conditioning-services/aurora-co,https://lh3.googleusercontent.com/place-photos/AG9NLjBRD7goPp0XtOyABvkWCuHDslrQfeuuvfcTS09qggGw22yB1phm_CHyWJ9F5WVb-eXe_qYh30QajQd9Qv7_RypPxPkV6EDH8gXP2d23_-2nNboujBygTGiIi8eVcqcunx8d0V5aekqQsRAsEOWIyC5TgQ=s4800-w640,5,46,https://maps.google.com/?cid=6935216951757368793&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,No,,2026-08-27
Aurora,City Plumbing Heating and Air,"2351 S Ireland Way, Aurora, CO 80013, USA",(303) 921-7285,cityplumbingandair@gmail.com,https://cityplumbingandair.com/,https://lh3.googleusercontent.com/place-photos/AG9NLjDYtrg0pieVoqjoNsW5Assm8UJQLUEjs56_KcuMQi3ByNSd40eOU4RX4Wu2dHOjEfBDrji5M_ltmWuj-lFPVWugcQ4iQq7uLb4lnnfLgAez3ocmuie6yAWrLbCLPQHgA0uCM7XQEJRvEGJKKpoHr-e_Ow=s4800-w640,5,37,https://maps.google.com/?cid=12430797595726165083&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,No,,2026-08-27
Fort Collins,"Balance Point Heating, Cooling & Plumbing","4730 S College Ave #108, Fort Collins, CO 80525, USA",(970) 345-3361,info@balancepointheating.com,https://balancepointheating.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,https://lh3.googleusercontent.com/place-photos/AG9NLjC4-2s1dtziXiLUrIT9Kdhugz7CZT4mx4ZzsZnZ7Cip4Ensgzg8IGKQ3GngYwVD4A317JBzQUpOfL4SHRgjx2Fk82kEg1KFgygMQAXY3A6NfhEGGNoTptB5cAQMsE2pW2jChm-1vCZU5W9esTThUdd9Lg=s4800-w640,5,806,https://maps.google.com/?cid=5384099524646517632&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Yes,,2026-08-27
Fort Collins,Homegrown Heating & Air Conditioning,"5731 Bueno Dr # A, Fort Collins, CO 80525, USA",(970) 445-8650,office@homegrownnoco.com,https://homegrownnoco.com/,https://lh3.googleusercontent.com/place-photos/AG9NLjDJ_cB3-v_faMowLb7fSbyGjudcsDfLiw4Z8cqXt57FKPQ1hV8gbZQxgH-20cnqKHfLZfoYe5V--ol8bf2gy4ouKKdhQPX2KDGdf9ffSZc8fA8B1v6q8aG3kVjZFCAM2D_jBlkQJVO1mcW8Qnk=s4800-w640,5,279,https://maps.google.com/?cid=9531102555606817745&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,No,,2026-08-27
Fort Collins,NOCO Energy Solutions,"394 Delozier Dr, Fort Collins, CO 80524, USA",(970) 310-6240,office@nocoenergysolutions.com,https://nocoenergysolutions.com/?utm_source=gmb&utm_medium=organic&utm_campaign=gmb-listing,https://lh3.googleusercontent.com/place-photos/AG9NLjBFYhR-7ftU5BWpFc9VEK9lrp58cF-re6FWrWqHxb27Q33mWtml91koGM_Ok_X9syI_cEOtU1UP5E9155cClIEHnz5buOnQhr9DuhH6IxvQWi-KqHJhwhhJGeKZxeJssab9znNCWT9FW3692sLFijsv1A=s4800-w640,5,184,https://maps.google.com/?cid=13583755703787274124&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,No,,2026-08-27
Fort Collins,Redstone Heating Contractors,"1713 E Lincoln Ave Suite B-3, Fort Collins, CO 80524, USA",(970) 217-5658,,http://www.redstoneheating.com/,https://lh3.googleusercontent.com/place-photos/AG9NLjCv4LSwi7icarUgcckaqGXJYPBreuTXzg-jHC0TISiKTEL28WeSiHjK1M1a5QDVrEYjQxbBYvhrH4iPygwTEa04LHIkk23w7Pgm_v2q6AFZf-YX2Pe9RX1ZApI-H92azI6PZyWxZEozH876itQ=s4800-w640,5,44,https://maps.google.com/?cid=11675852947718311979&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,No,,2026-08-27
Fort Collins,Master HVAC Fort Collins,"2726 S College Ave, Fort Collins, CO 80525, USA",(970) 398-8782,,http://masterhvacfortcollins.com/,https://lh3.googleusercontent.com/place-photos/AG9NLjBncuvY65ORoFOgvECC9j2HKm7w3gQAM-FZ7olprcuzhx6zpwLZGp3cwxAXT7RHTO5jRTqNjyeGk1zHSs5n8pm0PbSKsGoQeBDM9_Q1fFy0HpsVa8rqvP3BsNNWdnj0yl3fJxTttnmpSlj0qf0=s4800-w640,5,14,https://maps.google.com/?cid=11512271897049047499&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,No,,2026-08-27
Boulder,Evolve Solar & Radiant Heat,"1631 6th St, Boulder, CO 80302, USA",(303) 502-4404,info@evolvesolarandheat.com,http://www.evolvesolarandheat.com/,https://lh3.googleusercontent.com/place-photos/AG9NLjDmiWjaV9f3VPe0uMjmqrp0L2U9bMMA1JmB7TtRhSmG6B8BFCTnFMMwU2hWZG_fHJwR-5_ZfGMd4B0qQOkbTTGj7fh5yhkcZ2AymfcScXAvH8S62UQMh6M2W3jSanAy1X7LzQ0NStXmLAylnkzW759lMQ=s4800-w640,5,23,https://maps.google.com/?cid=13941609186857151231&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Yes,,2026-08-27
Boulder,Save Home Heat Company,"5741 Arapahoe Ave #4, Boulder, CO 80303, USA",(303) 963-0489,,https://www.savehomeheat.com/?utm_source=google&utm_medium=organic&utm_campaign=GMBListing-Boulder-CO,https://lh3.googleusercontent.com/place-photos/AG9NLjCpUi4-HGZ93nOn8ZnF3QDF3UtzAd-DcZ7RemkZ4Mq2LR-cospz_A5iGsR3YNWaD8sDSPgGgJnN-LP0ISPLuchDzTIjx4gjnCVRjqziAwZ_mWxwE4vglo-n0i-Obngo73IIt9N1EDKj0-TVVg=s4800-w640,4.9,847,https://maps.google.com/?cid=14896983401666326668&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,No,,2026-08-27
Boulder,Bernie's Plumbing & Heating Company,"1501 Lee Hill Dr, Boulder, CO 80304, USA",(303) 442-7060,info@berniesplumbing.com,http://www.berniesplumbing.com/,https://lh3.googleusercontent.com/place-photos/AG9NLjDHdPSGFgJVb3H5fct759c97JQyN89UzsrhUaJQNQH9TWpCtkhJAy7nnX7IsnJzhgP3jIJkhY-YcjPyZ4G_FtVof0j8w0YYCJ3kJs1tFUpORVsH4HPCfW0jdjxT5mG4r2KJrp8ehsndFXMXxEvldcMiwQ=s4800-w640,4.9,449,https://maps.google.com/?cid=7945647571177758462&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,No,,2026-08-27
Boulder,"Canyon Plumbing & Heating, Inc","4700 Sterling Dr Ste G, Boulder, CO 80301, USA",(720) 480-6228,amber@canyonplumbers.com,https://www.canyonplumbers.com/?utm_source=gmb&utm_medium=organic&utm_campaign=gmb-listing,https://lh3.googleusercontent.com/place-photos/AG9NLjAQgG8jYjNwTWWoy9ciShXtoKRVUNWZ5Vu1039K3pXIxN9audCNaBSoHp-TjojxY1j55UU3gKxfsZ9XMr1GZ2WTM9Tl8KWPc75ZjrvGCUe9kI6PPppC4Hz-njE0O_-Z2M0gmEvjs-hlGcJD2g=s4800-w640,4.9,291,https://maps.google.com/?cid=15137927037634507454&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,No,,2026-08-27
Boulder,Jim Needham Heating Cooling Plumbing and Drain,"1035 Pearl St Ste 320B, Boulder, CO 80302, USA",(720) 248-9663,,https://calljimnow.com/?utm_source=google&utm_medium=gbp-boulder,https://lh3.googleusercontent.com/place-photos/AG9NLjBKBUhjwxlsRdpDUdSNlziFtUtQhcj-GhWz3ynd_bQldeHQswkLbfCKzf8FbEt8nXevyQP_keWUesWOZd1AkCf72ba4qyv5ZZsbGKM7pAxjRARny2-Q9GORO_1odbaRbz8uC0InhMKsvvwmgV22tj4COQ=s4800-w640,4.9,169,https://maps.google.com/?cid=2460609875245868521&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,No,,2026-08-27
