City,Business Name,Address,Phone,Email,Website,Image URL,Google Rating,Review Count,Google Maps URL,HomePowerRebate Recommended,Notes,Last Updated
Poughkeepsie,H. Figueroa HVAC LLC,"13 Oriole Dr, Poughkeepsie, NY 12601, USA",(845) 656-9752,,http://hfigueroahvac.com/,https://lh3.googleusercontent.com/place-photos/AG9NLjAZvBtnKW8B8TAv93wXH2R_O07hpv57LsSDK1ly6EtRLSwE0FqzlnCuVZrq6rrEkD6mDSzBbxB5lq5xn50E5mH708EQ8tEAfwA4lxS7S6-Iy7aZW4p1CGpfxiRsLAIVwwhfMeUKzVuzRFxkxQM=s4800-w640,5,21,https://maps.google.com/?cid=184147797118682750&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Yes,,2026-08-22
Poughkeepsie,Fox Air Corporation,"2 Tucker Dr, Poughkeepsie, NY 12603, USA",(845) 473-8900,,https://www.foxaircorp.com/,https://lh3.googleusercontent.com/place-photos/AG9NLjC_6fofOTlLnFf5SKZ53vj2kLSzneR86syjwC1A03IZGoXsxnYTY4H5PKZER60Ux7K5pbyFqgs7GpLIb4fEX6DBGfXsGi5fdoV0M1mlA1ZzUKgeQMi8Dcrm0Pd9DbLbkPYLkd_rlN-I4-SKkgU=s4800-w640,4.9,659,https://maps.google.com/?cid=4434387531344848393&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,No,,2026-08-22
Poughkeepsie,JPV heating and cooling LLC,"20 Radcliffe Rd, Poughkeepsie, NY 12601, USA",(845) 329-4326,,https://www.jpvheatingncoolingllc.com/,https://lh3.googleusercontent.com/place-photos/AG9NLjBkxm_-opTuZmX11_MCIGItkXjplbx0B9ORQppEtQPL0WuUXi-wyypS9C1bMfsxjbhhL5ZanPdfYjZmAa4CxWobPC7-sdjxUO5jMJWOp3aVSZY6b8kk1Gr5yVEgbfS7wzzEqBdQozd1_vpdog=s4800-w640,4.9,37,https://maps.google.com/?cid=2091568085611204255&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,No,,2026-08-22
Poughkeepsie,D. Rohde Home Services,"131 Cannon St, Poughkeepsie, NY 12601, USA",(845) 453-9072,,https://drtotherescue.com/?utm_source=gbp&utm_medium=organic,https://lh3.googleusercontent.com/place-photos/AG9NLjCZ9h4xBPI99OJCssbo2SaaegPR4Oz0vE51hbuYk-AhWxV9YSkE7KlKs2iC2gLtM8bKUNvGQlS-n4tHxO9a4m-SFFMlnf2fbsY-1ARYElO_jbqEx3efq8zGCAFGxprD0lmDyZN-5K5mOz2duWQEd5_akw=s4800-w640,4.8,951,https://maps.google.com/?cid=17206863708821929736&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,No,,2026-08-22
Poughkeepsie,Lambert Plumbing & Heating,"168 Parker Ave, Poughkeepsie, NY 12601, USA",(845) 243-2772,,https://www.lambertplumbingandheating.com/,https://lh3.googleusercontent.com/place-photos/AG9NLjCagJ_XkrdDiVk-uRw87tvkyepB2qwS43CLly3J_o9Xqhk_fdPfE3_uUT9Vo9_PWIF7bg8NE9G_kvNJ_5G65AZLakl4O5ERD6bMK7dS7pnghMCX1sXtvreDWFJF-gBTt6nV3O4JNPtS3i_dMPJrryxt0A=s4800-w640,4.7,422,https://maps.google.com/?cid=1172030771287984412&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,No,,2026-08-22
Saugerties,Tars HVAC Mini-Split Installation,"3218 US-9W, Saugerties, NY 12477, USA",(845) 706-8535,,http://tarshvac.com/,https://lh3.googleusercontent.com/place-photos/AG9NLjC28TDqo6ZDKKt9Yjb3WEeC5qO0AjhpbF5p9wC1LoRo240UljR1uDLd6D0OkXFLAXKWIXmOXpy7qESNampFgBE7J4mHPBFmBJ1A-LW9i0DvoLnd_N8N0KAIM7YjRqBWQp_JsXBWBLzEtNBRC4nRx7POaQ=s4800-w640,5,19,https://maps.google.com/?cid=2428539515201111149&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Yes,,2026-08-22
Saugerties,Chris Blake Plumbing & HVAC LLC,"200 Sparling Rd, Saugerties, NY 12477, USA",(845) 706-5050,,http://www.cbphvac.com/,https://lh3.googleusercontent.com/place-photos/AG9NLjDJjhce8EWSitq3hMg5NwaiRCs47bNaFwayKx-vQIf7nUgPfBfbFkCNKExf-bVBeCWuCVHgLglwciddgi3HfyxRqQugP-0RUHKIkjTkHhce83V2vSpuoo__Klfeaf5hPSg6df4o4EZNYOWqj1iYmPa3Aw=s4800-w640,5,13,https://maps.google.com/?cid=4847727906904784303&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,No,,2026-08-22
Saugerties,Sinnott's Plumbing & Heating LLC,"2003 NY-32, Saugerties, NY 12477, USA",(845) 246-8626,,http://www.sinnottsplumbingandheating.com/,https://lh3.googleusercontent.com/place-photos/AG9NLjDipJ7WAf-0q3bu5I2fpskmytgc-sY63f6J8rzxftLGhW8OBYRKpiDz7Z_th7LjvDqZeOSNh40b8LQAP1Rzzgp8NQkIgbC7Z3j5azaniVGe5ATPya0kIyHHO60XBwsfT1Ex2nm0L2C9XmhqLNA=s4800-w640,4.9,601,https://maps.google.com/?cid=15711258323386031172&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,No,,2026-08-22
New Rochelle,Comfort Experts Heating And Cooling,"48 Potter Ave, New Rochelle, NY 10801, USA",(914) 504-4044,,https://www.comfortexpertsny.com/,https://lh3.googleusercontent.com/place-photos/AG9NLjA6V6Yb45jyBdjNIdRm9Wrb6jMj4eski2zPZ3y1svDoOXgMta0Qm9J506pU1vpThvQIF-TYjAjicj6uIqTRpQDGeoX1dpANEYlyWcQe3IhkGQapHSxkGmNCOwUr8AmPxHwrjoGvY6Zp_vXdyigJAfibDQ=s4800-w640,5,187,https://maps.google.com/?cid=4036486937394071034&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Yes,,2026-08-22
New Rochelle,JSM 24/7 Emergency Services,"480 New Rochelle Rd, Bronxville, NY 10708, USA",(914) 775-9292,,https://jsmservices247.com/,https://lh3.googleusercontent.com/place-photos/AG9NLjDJFLtcsQwpD0E2046DK09RpLIb3hszujkDFaq3Hz7RWZGsjBAjmS9iQNf90YIIYzDHhigJVSVfM4PoVYrnDA_YnQHtOBLF8vKOfr05PFuadLRn7Nh7m6oXpCIWlPN-MEzpf6J0Kl_MRuNovAADqigvOA=s4800-w640,5,43,https://maps.google.com/?cid=9539552754504792938&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,No,,2026-08-22
New Rochelle,Caldwell AC Services,"398 North Ave #264, New Rochelle, NY 10801, USA",(914) 721-6107,,https://caldwellacbronx.com/,https://lh3.googleusercontent.com/place-photos/AG9NLjBqYWwdRPr-yt4ptE_MbN4qAldu4EX6y6lkzhryST9-EUdzHOsjFvWGBImLa2h6HtC3GP6jsW_BYwXcK0LbZHPktOdNnbSNALDnRUU-fUhUXsVbe76wMPlZ-b2msVSklxs0JsDZW27zCunb8OFQJTT1bA=s4800-w640,5,35,https://maps.google.com/?cid=5227857207530779817&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,No,,2026-08-22
New Rochelle,"HVAC Care Plus, Inc.","72 Albermarle Ave, New Rochelle, NY 10801, USA",(914) 380-9907,,http://hvaccareplus.com/,https://lh3.googleusercontent.com/place-photos/AG9NLjAMFhFVlV5WUtttCmc5N35Q_Ke3D0LBxxsy3pHIXeqKcb1MFYnteBmvJfcGf_ZqgGWbvstrC4JE-VdBfmBwlf4YwwseLQxBAZpZZcT7VVQFqT3OOl2ul-gyot_VwIgKFJEh3VOfRqRyGj3NbdWn6D8R5g=s4800-w640,5,27,https://maps.google.com/?cid=4818528156897343592&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,No,,2026-08-22
New Rochelle,"Unified AirTech Pros, LLC","55 Locust Ave, New Rochelle, NY 10801, USA",(914) 356-2181,,https://www.unifiedairtechpros.com/,https://lh3.googleusercontent.com/place-photos/AG9NLjCuwjBrqCEw_01SYWtENiQJYRQZLYTpxiuIaN_be983tG_qIu3PdfbdKTEOcwl7yjUECYQmZshK8tLw50PJzyY89TtrQGnETuOkrRSitO6iXAGAHE6MoJmLTE7uAhx_EuLFFMaEGn0-WDmBEv006dpVwQ=s4800-w640,5,13,https://maps.google.com/?cid=13353994791625788767&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,No,,2026-08-22
White Plains,You and Us Heating & Air Conditioning,"3870 White Plains Rd, Bronx, NY 10467, USA",(347) 326-5403,,https://youandushvac.com/,https://lh3.googleusercontent.com/place-photos/AG9NLjBjK4L9H80aGcw7l3hRrycv-o6ZeYGRjBxKxZzGMwMWeNU_5jOWidfrhdlST0pJ6QRwS9iyS21SdcRPXbU9lXce9KABS22UIQ4f7f9vaiKU0FzNwfrUHBhDbFEWUNugqqH5wKT6ZugT2hGoXuj45b1B2Q=s4800-w640,5,160,https://maps.google.com/?cid=352400800231735275&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Yes,,2026-08-22
White Plains,Jetson Home - White Plains,"18 Belway Pl, White Plains, NY 10604, USA",(888) 996-5876,,https://jetsonhome.com/us/ny/white-plains-central-heat-pump?utm_source=google&utm_medium=organic&utm_campaign=google-business-profile&utm_content=whiteplains-booking,https://lh3.googleusercontent.com/place-photos/AG9NLjDuru6KeK1fLU5m8oFhTeDkI6vcxdnwdre4lVSMnFpHmwhNrcz1pgGDrhhj3_jzQggAaQZQgknsLdwaIQR7SkVCTeYN76Th4JPR0fp5Z1_6HINlQ7WkuOJ8m8XcjU9hi7JpwPVpo1swTY_y0p1UXObAIw=s4800-w640,5,30,https://maps.google.com/?cid=12864820260549345638&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,No,,2026-08-22
White Plains,AMHAC,"365 White Plains Rd, Eastchester, NY 10709, USA",(914) 337-5555,,https://amhac.com/?utm_source=google&utm_medium=organic&utm_campaign=eastchester_gbp,https://lh3.googleusercontent.com/place-photos/AG9NLjB4G59ULDXMc_UuTwUjsCR757lSegLOKLR3-yyRIfc9-Mt4FLYRL98jStSguXl0l0G-C-ANx4KSWiMSQtUH5AoDJ3LSExbD1L4argvqtE_Aq_sTFugprb55s4teanMa_lIXLWC5csu36_7hdw=s4800-w640,4.9,1543,https://maps.google.com/?cid=12577808663296664165&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,No,,2026-08-22
White Plains,"Sila Heating, Air Conditioning, Plumbing & Electrical","55 Lafayette Ave, White Plains, NY 10603, USA",(914) 362-1649,,https://nyct.sila.com/?utm_source=google&utm_medium=organic&utm_campaign=GBP&utm_content=WhitePlains,https://lh3.googleusercontent.com/place-photos/AG9NLjDR67rnlM-L6SajJQ4VDi2k7w8rb9sK188K-9AYl9HBTauTSCMLH_odbbG0Yntz5mtmyw86i8jJwZ2kXfb_YsUN6sKvmILyv8IYsBt_uchqENN852NmK4P2PlBexwo5y1mVSHpUSqExe84m2A=s4800-w640,4.8,1947,https://maps.google.com/?cid=14620611797368286051&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,No,,2026-08-22
White Plains,J. Daher Air Conditioning & Heating,"90 Waller Ave, White Plains, NY 10605, USA",(914) 949-6500,,http://www.daherhvac.com/,https://lh3.googleusercontent.com/place-photos/AG9NLjCgjhKegfj2Ri8XX2JvsiWy6Lvz7QaXlvFaOYvZfpCNK7zUFWk00yrFRH16aW-e1lWBUfSq7uE1PCm3JS1O6Qhe86HqKELUX_Nmt0tb_vge6nzz-4RvhzZNESZ_EwChDL0cgz0BOHSNhf583e8=s4800-w640,4.8,17,https://maps.google.com/?cid=8338039624526856332&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,No,,2026-08-22
Yonkers,Multiflow HVAC & Appliances LLC,"6 Raybrook Pl, Yonkers, NY 10704, USA",(914) 275-6168,,https://www.multiflow.tech/,https://lh3.googleusercontent.com/place-photos/AG9NLjCkThZ3cDdeL5Ho26u0Y236B0Cem8UR_UihBqjdv_8DKmNZrTdCYQJwxaxq_t3Mv7fo-vJxpbQ9IPVeT9RA8K2QECO7uvAS33zxaLQrnWcPaPWOZjIpyUbLq0A125lXpK9Jk4yW3QZoyWlve_JrhBge1Q=s4800-w640,5,95,https://maps.google.com/?cid=14882523490984938125&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Yes,,2026-08-22
Yonkers,Proflow Plumbing and Heating Corp.,"77 Bronx River Rd, Yonkers, NY 10704, USA",(914) 513-7667,,http://www.proflowny.com/,https://lh3.googleusercontent.com/place-photos/AG9NLjBfQe92L5g1XJZ_P_O7DtCIxL8--spAqKA115m61rLEE1fux2pOOTiSJN7KLb8MMwpG2MiEgPPxPz6FIVI50DOnth95CRNj8dmv92npEp7rPKVvHjHIBqm8aTUptPK77h9KPokiupuybeMYDfssI6D21A=s4800-w640,5,84,https://maps.google.com/?cid=2123747254511002136&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,No,,2026-08-22
Yonkers,KNJ Plumbing & Heating,"1007 Yonkers Ave Ste 201, Yonkers, NY 10704, USA",(914) 940-0663,,https://www.knjplumbingheating.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb,https://lh3.googleusercontent.com/place-photos/AG9NLjAt-bulWZHW7rwmqtvYPxXoRJZQ2FoUEsQ8vGxbvQqaHVRUDrUC5C5hiJTi1DB8QuiIek2t3YOEb6YIuuDXXdvQzOtgE2Rgtd-0F8AhIPqTseZQI51D1f5PyXqXu5Oa0wuCei4qDKEzxQzilQk=s4800-w640,5,18,https://maps.google.com/?cid=17571790587345639410&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,No,,2026-08-22
Yonkers,Globe Mechanical & Electrical,"71 Curtis Ln, Yonkers, NY 10710, USA",(929) 245-4241,,https://www.globemechanicalny.com/,https://lh3.googleusercontent.com/place-photos/AG9NLjAPPlS06DM6_-ovZYV3bYjxkA2__NirJ3PdA_wTFEtXtOt21wyTDP4rjDl1uDvH9Hy2X4wt4zM5mj02-to0w6lyi262NwUES3znpXK7a0DUYIxgw2gBUl_0eqSXP9A83B289YAJl4gBEE9n_bkMzxkZPw=s4800-w640,5,10,https://maps.google.com/?cid=3727582553992966972&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,No,,2026-08-22
Yonkers,Rite Temp HVAC LLC,"2042 Central Park Ave, Yonkers, NY 10710, USA",(718) 509-5848,,https://www.ritetempnyc.com/,https://lh3.googleusercontent.com/place-photos/AG9NLjDXCAvGtqOWAb_QT9R-wv7xHZ5NaP0DuYQl_zGJztzAq6O5h5CVSYcU9TcNZ0X_YPvv9Dh7lYpcYSttFXbU2RmQegN2VN69T6mubkPTIfmzK6LR0xKr6VsZ4MMw5cT00hE3VuGRC0RyRUP4DQ=s4800-w640,4.8,59,https://maps.google.com/?cid=10989289072570808197&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,No,,2026-08-22
Albany,Duckwork Heating & Cooling,"1104 Central Ave, Albany, NY 12205, USA",(518) 334-3570,,http://www.duckworkheating.com/,https://lh3.googleusercontent.com/place-photos/AG9NLjDL3xKNaog0qcT5r1qdJeTvD1A7skkjFZ_DWl5HCH7lyBUwi_8wLBJA0fjO4kjvvlRItq8iKLctngdMk-ozBUqZnib2h9XDdnNQiAy_mAEqlcxVTgtBSTbLaTUZ7gn_DndSkt3bmnuYYv28SNw=s4800-w640,5,38,https://maps.google.com/?cid=11957835784436462479&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Yes,,2026-08-22
Albany,E.W. Tompkins Plumbing Heating Cooling,"126 Sheridan Ave, Albany, NY 12210, USA",(518) 900-3967,,https://capitalregion-plumbers.com/?utm_campaign=gmb,https://lh3.googleusercontent.com/place-photos/AG9NLjDe2zAV122V8_lb0vteaGi32Na2PcbRpjW_pqK6VJrHoUiihQyUPcAhZvE5t0l-XkhoIPaT5SajTd0Vnck0ELY0Fotl4yCcQpnAQrIowYBqWgs51aEgZ10H4o6WrG7EZzlC1oHePG-hEDVqqfQ=s4800-w640,4.9,969,https://maps.google.com/?cid=10530906728829112621&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,No,,2026-08-22
